postcode_2016,Outer Regional Australia,Remote Australia,Very Remote Australia,Major Cities of Australia,Inner Regional Australia,ra_code,ra,ra_digit2,irsad_score_weighted,irsd_score_weighted,economic_score_weighted,education_score_weighted,irsad_decile_weighted,irsd_decile_weighted,economic_decile_weighted,education_decile_weighted,irsd_score_average,irsad_score_average,economic_score_average,education_score_average,irsd_decile_average,irsad_decile_average,economic_decile_average,education_decile_average
3902,100,0,0,0,0,22,Outer Regional Australia,2,924.0314594332582,952.0301486235392,1012.9646081375846,924.0314594332582,3.0000000000000004,3.0013108097190924,5.998689190280909,3.0000000000000004,963.5,936,999.5,944,3.5,3,5.5,3.5
3903,100,0,0,0,0,22,Outer Regional Australia,2,947.9993567036774,974.9980416214905,986.0042515243227,947.9993567036774,3.000137335901109,3.999873055225334,5.000126944774666,3.000137335901109,972,951.6666666666666,999,970.3333333333334,3.6666666666666665,3.6666666666666665,5.333333333333333,4.333333333333333
3904,100,0,0,0,0,22,Outer Regional Australia,2,993.3757164062979,1017.9811599545255,998.7484379873296,993.3757164062979,4.911352717643389,5.444058498344023,5.392260399974605,4.911352717643389,1014.8333333333334,993.8333333333334,999,1013.3333333333334,5.333333333333333,5,5.333333333333333,6
3909,99.99,0,0,0,0,22,Outer Regional Australia,2,912.6709559138293,934.4297005586493,947.4605687473318,912.6709559138293,2.6434918449439966,2.9466288562600127,3.5261290301793533,2.6434918449439966,936.84,916.4,951.52,936.7692307692307,3.0357142857142856,2.75,3.6785714285714284,3.4285714285714284
3910,0,0,0,100,0,20,Major Cities of Australia,0,1009.9291989305132,1043.6993592564368,1049.386213697087,1009.9291989305132,5.63254702083032,6.761984002984574,6.9092321806692185,5.63254702083032,1037.377049180328,1005.2459016393443,1045.377049180328,972.344262295082,6.516129032258065,5.419354838709677,6.790322580645161,4.548387096774194
3911,0,0,0,100,0,20,Major Cities of Australia,0,1001.1341524084752,1032.8143347769978,1059.7087764637783,1001.1341524084752,5.262118887289913,6.023308069642467,7.3458997474208445,5.262118887289913,1045.2666666666667,1015.1333333333333,1073.4666666666667,972.4666666666667,6.666666666666667,5.8,7.666666666666667,4.466666666666667
3912,0,0,0,99.96,0,20,Major Cities of Australia,0,1001.7406555938064,1033.1192470871592,1051.9681187448984,1001.7406555938064,5.338171143629291,6.199696975965713,7.194499924130041,5.338171143629291,1038.6666666666667,1009.5952380952381,1061.1190476190477,978.3333333333334,6.4523809523809526,5.619047619047619,7.476190476190476,4.785714285714286
3913,0,0,0,99.96,0,20,Major Cities of Australia,0,1020.4256583750179,1046.4500249595226,1062.2766273807354,1020.4256583750179,6.122878053743611,6.919489735394717,7.422298255631894,6.122878053743611,1034.8666666666666,1013,1062.0666666666666,986.9333333333333,6.6,5.866666666666666,7.466666666666667,5.066666666666666
3915,0,0,0,99.96,0,20,Major Cities of Australia,0,907.2482210628871,927.9068019036542,938.8691118026613,907.2482210628871,2.682115718655613,3.1899522072210766,3.5912882206214944,2.682115718655613,943.8695652173913,926.695652173913,959.5217391304348,925,3.96,3.44,4.36,3.24
3916,0,0,0,0,99.91,21,Inner Regional Australia,1,1098.8339738496072,1103.652146780818,1088.435921880908,1098.8339738496072,8.64441017997776,9.43347715793079,8.789543351749236,8.64441017997776,1101,1098,1082.1,1128.8,9.3,8.7,8.5,9.3
3918,0,0,0,99.87,0,20,Major Cities of Australia,0,1002.7194510858019,1037.7860861572435,1057.1733048792853,1002.7194510858019,5.256412312576219,6.454486356621225,7.200077511903923,5.256412312576219,1033.6470588235295,1005.5882352941177,1051.5882352941176,968.9444444444445,6.333333333333333,5.444444444444445,7.055555555555555,4.5
3919,0,0,0,99.81,0,20,Major Cities of Australia,0,934.1014388327934,972.2828985181286,980.7985582707541,934.1014388327934,3.0783890127013174,3.901112565577859,4.4617222635971565,3.0783890127013174,1015.8181818181819,973.3636363636364,1017.5454545454545,952.4545454545455,5.454545454545454,4.363636363636363,5.818181818181818,3.727272727272727
3920,0,0,0,99.83,0,20,Major Cities of Australia,0,1095.1490720411189,1172.9042328681564,1017.6910505314723,1095.1490720411189,8.968818031687038,9.968555117691242,5.986977298346234,8.968818031687038,1035.75,998.25,992.25,1007.5,6.25,5.5,5,5.75
3921,99.9,0,0,0,0,22,Outer Regional Australia,2,964,946,944,964,4,3,3,4,946,964,944,1090,3,4,3,8
